% Model,SOFC - BV-Fick.mph
% Version,COMSOL 6.2.0.339
% Date,"Feb 5 2024, 17:07"
% Dimension,1
% Nodes,1000
% Expressions,5
% Description,"Mole fraction, O2"
% cln1x,xO2 (1) @ 1: V_cell=0.05 V, sigma_io=0.001 S/cm,xO2 (1) @ 13: V_cell=0.05 V, sigma_io=0.005 S/cm,xO2 (1) @ 25: V_cell=0.05 V, sigma_io=0.01 S/cm,xO2 (1) @ 37: V_cell=0.05 V, sigma_io=0.05 S/cm,xO2 (1) @ 49: V_cell=0.05 V, sigma_io=0.1 S/cm
2.1000000000000002E-6,0.20999999992850635,0.20999999992323268,0.20999999991954602,0.2099999999107659,0.2099999999067148
6.300000000000001E-6,0.2099999997761138,0.2099999997596931,0.20999999974817227,0.2099999997208585,0.20999999970831734
1.0500000000000001E-5,0.20999999962372132,0.20999999959615367,0.2099999995767987,0.20999999953095125,0.20999999950991996
1.4700000000000003E-5,0.2099999994713288,0.2099999994326141,0.20999999940542505,0.20999999934104385,0.20999999931152252
1.8900000000000002E-5,0.20999999931893634,0.20999999926907462,0.20999999923405144,0.20999999915113648,0.20999999911312506
2.3100000000000002E-5,0.20999999916654377,0.2099999991055351,0.20999999906267783,0.20999999896122917,0.20999999891472765
2.7300000000000003E-5,0.20999999901415134,0.20999999894199556,0.20999999889130422,0.20999999877132186,0.20999999871633027
3.150000000000001E-5,0.20999999886175874,0.20999999877845602,0.20999999871993053,0.20999999858141452,0.20999999851793283
3.570000000000001E-5,0.2099999987093663,0.20999999861491656,0.20999999854855697,0.20999999839150715,0.20999999831953545
3.990000000000001E-5,0.20999999855697377,0.20999999845137696,0.20999999837718325,0.2099999982015998,0.20999999812113793
4.410000000000001E-5,0.20999999840458122,0.20999999828783744,0.20999999820580958,0.20999999801169245,0.20999999792274052
4.830000000000001E-5,0.2099999982521888,0.20999999812429795,0.20999999803443606,0.2099999978217851,0.20999999772434313
5.250000000000001E-5,0.20999999809979625,0.20999999796075844,0.20999999786306237,0.2099999976318778,0.20999999752594567
5.670000000000001E-5,0.20999999794740376,0.20999999779721892,0.20999999769168873,0.20999999744197043,0.20999999732754823
6.090000000000001E-5,0.20999999779501122,0.20999999763367935,0.20999999752031506,0.20999999725206303,0.2099999971291508
6.510000000000001E-5,0.20999999764261879,0.20999999747013992,0.20999999734894148,0.2099999970621558,0.20999999693075347
6.930000000000002E-5,0.20999999749022624,0.20999999730660035,0.20999999717756787,0.20999999687224835,0.20999999673235598
7.350000000000001E-5,0.2099999973378337,0.20999999714306075,0.20999999700619423,0.20999999668234104,0.2099999965339585
7.77E-5,0.20999999718544116,0.20999999697952126,0.2099999968348206,0.2099999964924337,0.20999999633556116
8.190000000000001E-5,0.20999999703304875,0.20999999681598175,0.20999999666344693,0.20999999630252636,0.20999999613716375
8.610000000000002E-5,0.20999999688065624,0.2099999966524422,0.2099999964920733,0.20999999611261902,0.20999999593876628
9.03E-5,0.20999999672826372,0.2099999964889028,0.20999999632069968,0.20999999592271168,0.2099999957403689
9.45E-5,0.20999999657587115,0.2099999963253632,0.20999999614932605,0.2099999957328043,0.20999999554197143
9.870000000000001E-5,0.20999999642347875,0.2099999961618237,0.20999999597795246,0.209999995542897,0.20999999534357403
1.0290000000000002E-4,0.2099999962710862,0.20999999599828417,0.2099999958065788,0.20999999535298963,0.2099999951451766
1.0710000000000001E-4,0.20999999611869366,0.20999999583474466,0.20999999563520513,0.2099999951630823,0.2099999949467792
1.1130000000000001E-4,0.20999999596630117,0.20999999567120511,0.20999999546383155,0.2099999949731749,0.2099999947483817
1.1550000000000002E-4,0.20999999581390866,0.20999999550766557,0.20999999529245786,0.20999999478326759,0.2099999945499843
1.1970000000000002E-4,0.2099999956615162,0.20999999534412606,0.20999999512108425,0.20999999459336025,0.20999999435158684
1.239E-4,0.20999999550912368,0.2099999951805866,0.2099999949497106,0.20999999440345293,0.20999999415318943
1.2810000000000002E-4,0.20999999535673114,0.209999995017047,0.209999994778337,0.2099999942135456,0.20999999395479202
1.3230000000000002E-4,0.20999999520433868,0.20999999485350754,0.20999999460696334,0.20999999402363823,0.20999999375639458
1.365E-4,0.2099999950519462,0.20999999468996802,0.2099999944355897,0.20999999383373083,0.20999999355799723
1.4070000000000003E-4,0.2099999948995536,0.20999999452642845,0.20999999426421606,0.20999999364382355,0.2099999933595997
1.4490000000000003E-4,0.20999999474716116,0.20999999436288902,0.20999999409284248,0.20999999345391623,0.20999999316120233
1.4910000000000002E-4,0.20999999459476862,0.20999999419934945,0.2099999939214688,0.20999999326400887,0.20999999296280494
1.533E-4,0.2099999944423762,0.20999999403580993,0.20999999375009523,0.20999999307410155,0.20999999276440756
1.575E-4,0.20999999428998362,0.2099999938722704,0.20999999357872154,0.20999999288419416,0.2099999925660101
1.6170000000000003E-4,0.20999999413759116,0.2099999937087309,0.20999999340734793,0.20999999269428682,0.20999999236761266
1.6590000000000002E-4,0.20999999398519859,0.20999999354519136,0.20999999323597432,0.2099999925043795,0.2099999921692152
1.7010000000000004E-4,0.20999999383280615,0.20999999338165184,0.20999999306460063,0.20999999231447208,0.2099999919708178
1.7430000000000004E-4,0.20999999368041355,0.20999999321811225,0.20999999289322702,0.20999999212456477,0.20999999177242035
1.7850000000000003E-4,0.20999999352802112,0.2099999930545728,0.2099999927218534,0.20999999193465746,0.209999991574023
1.8270000000000002E-4,0.2099999933756286,0.20999999289103322,0.20999999255047977,0.20999999174475012,0.20999999137562553
