% Model,SOFC - BV-MS.mph
% Version,COMSOL 6.2.0.339
% Date,"Feb 7 2024, 19:38"
% Table,"Solution 1/Stationary Solver 5, Segregated solver - "
% Iteration number,Error: Current Distribution,"Error: Velocity U_a, Pressure P_a",Error: Mass Fractions,"Error: Velocity U_f, Pressure P_f",Error: Mass Fractions (2)
22,4.136000430438166E-5,8.50874810140767E-5,8.086620096129942E-5,6.841703501866671E-4,0.0011991129694080482
23,3.816833190197509E-5,7.989353817090322E-5,7.966385962552103E-5,6.301228397861445E-4,9.904986635629128E-4
NaN,NaN,NaN,NaN,NaN,NaN
24,0.39974494125559445,0.025286408256540306,2.487906416237136E-4,0.03027638557277644,0.006223299737531192
25,3.329099281126975E-4,0.014601093594296998,2.3901443638602469E-4,0.016500470496332277,0.005973236415925957
26,1.868389853585712E-4,0.00945210412997189,2.3414028815334537E-4,0.007465011182954339,0.005476798415988778
27,1.720055283716239E-4,0.006650869844435676,2.3063646525716316E-4,0.0033142827301449744,0.005029851631660944
28,1.5877972699429086E-4,0.004905998284635697,2.2774810565703022E-4,0.0018468216991697978,0.00462903544567473
29,1.4670382775423967E-4,0.003686620654315314,2.2510520924652453E-4,0.0016588516228979472,0.0042659930484887105
30,1.3558713805336163E-4,0.002783356113819471,2.2252616201086042E-4,0.0017456355041421507,0.003934250424387348
31,1.2532463869275256E-4,0.002101724815460229,2.1992782959248487E-4,0.0017887171771670577,0.0036296080953891496
32,1.1584594812853026E-4,0.0015863606211836893,2.1728121103318485E-4,0.0017662034175129,0.003349247238233927
33,1.0709248928756202E-4,0.0011982824575862193,2.1458488497077874E-4,0.0017005839454659493,0.003091012886770633
34,9.901017123719114E-5,9.0791527642128E-4,2.118495588046613E-4,0.0016120306918925972,0.002853067169735339
35,9.154820464477667E-5,6.922557417566061E-4,2.0909043792549537E-4,0.0015135738568028507,0.002633760286463087
36,8.465924614642184E-5,5.335274446616472E-4,2.063231967478165E-4,0.001412878069531193,0.0024315835598479846
37,7.829944886337507E-5,4.180517793632777E-4,2.0356207686348223E-4,0.0013141910436018246,0.0022451539801913107
38,7.24283278375006E-5,3.3527090449484695E-4,2.008190007153107E-4,0.0012197027181765595,0.0020732087034283845
39,6.700858625768575E-5,2.769355319735287E-4,1.9810338270975875E-4,0.001130350517455256,0.001914591327721214
40,6.200583524939852E-5,2.3650082187046627E-4,1.9542248737920633E-4,0.0010465869889896026,0.0017682435891153202
41,5.738838391922292E-5,2.0876939295678572E-4,1.9278159554881658E-4,9.683965836418664E-4,0.0016331948923292963
42,5.312699944742167E-5,1.897211956494186E-4,1.9018429729444992E-4,8.956404476938826E-4,0.0015085540028497782
43,4.9194735318235436E-5,1.7640448290944335E-4,1.876329575135347E-4,8.280908271990639E-4,0.0013935020081895203
44,4.556674033643308E-5,1.6677362101171015E-4,1.8512888654025482E-4,7.654781166018275E-4,0.0012872862589481757
45,4.2220094566734156E-5,1.5948628578529086E-4,1.8267253837379635E-4,7.075128780902326E-4,0.0011892163333835804
46,3.913366965360543E-5,1.5369710566167367E-4,1.8026368415831372E-4,6.53893587673432E-4,9.85709793489308E-4
NaN,NaN,NaN,NaN,NaN,NaN
47,0.24885449995658462,0.028241285893481745,3.370752642264409E-4,0.03318072203612903,0.0062368405866237335
48,3.4583542210936624E-4,0.016297204009849745,3.293626328462504E-4,0.01844200970033141,0.006019375650824019
49,1.9357500002065484E-4,0.010561508525842306,3.2511169579264296E-4,0.008454871106619478,0.005537644015825983
50,1.790433756355516E-4,0.007443372689707684,3.216168469423668E-4,0.0037441120080917217,0.0051030450081505875
51,1.659689076711814E-4,0.005501036588222929,3.1831957516247555E-4,0.0020056170986586823,0.004712662836319382
52,1.5395815205659962E-4,0.004141735349798984,3.1501130960777705E-4,0.0017372881118191794,0.00435833842367457
53,1.4285250601950875E-4,0.0031330418147623267,3.116160575659096E-4,0.0018288373981642746,0.00403380353254296
54,1.3255940002622634E-4,0.0023709960496393324,3.0811696716024397E-4,0.0018887394654104911,0.0037349920020538323
55,1.2301418283699092E-4,0.0017947901476862275,3.0452438110837096E-4,0.0018794096721612909,0.0034591692498270503
56,1.1416283910313979E-4,0.0013613980577851278,3.0086038311195456E-4,0.0018216339767673168,0.003204281888557652
57,1.0595580717197096E-4,0.0010379662815975278,2.971501991631215E-4,0.0017364362528059078,0.0029686119612630296
58,9.83466362743086E-5,7.988755177562566E-4,2.934178499444278E-4,0.001638328677140268,0.0027506407067285155
59,9.129193517890467E-5,6.242332086273155E-4,2.896842913374372E-4,0.001536067081467287,0.0025489830823078284
60,8.475137370630763E-5,4.985898549947683E-4,2.8596677248959916E-4,0.001434782921800608,0.0023623679524143472
61,7.868752870009495E-5,4.0983750869036026E-4,2.8227884704695613E-4,0.001337072613295875,0.002189634280949339
62,7.306575311659705E-5,3.483482429418721E-4,2.7863077052336016E-4,0.0012441729150317429,0.002029715135854864
63,6.785397331756914E-5,3.0641096673938377E-4,2.750300331927936E-4,0.00115665047088876,0.00188163296474799
64,6.302249538684229E-5,2.779768650092565E-4,2.7148196737321984E-4,0.0010747034283898772,0.0017444862319942213
65,5.854382815100811E-5,2.58522500743378E-4,2.679901436517082E-4,9.982019825105096E-4,0.001617448014990713
66,5.439252739072321E-5,2.448643372677754E-4,2.645562549047004E-4,9.268018268756476E-4,0.0014997559910520715
67,5.054502080586522E-5,2.3487855224415836E-4,2.611812688437111E-4,8.60307444378745E-4,0.0013907064542110013
68,4.697947404941125E-5,2.272156218261647E-4,2.5786540335992947E-4,7.98460328192452E-4,0.0012896498566171426
69,4.3675663622616336E-5,2.2104227919796457E-4,2.5460804531746275E-4,7.409802022086521E-4,0.0011959876529670285
70,4.0614857164853346E-5,2.1584776343533271E-4,2.5140839189571277E-4,6.876219184178393E-4,9.95005867049543E-4
NaN,NaN,NaN,NaN,NaN,NaN
71,0.18182443156931907,0.03194861060007262,4.005735238973426E-4,0.0359471453226134,0.006246819884272748
