% Model,SOFC - BV-Fick.mph
% Version,COMSOL 6.2.0.339
% Date,"Feb 6 2024, 04:26"
% Dimension,1
% Nodes,1000
% Expressions,3
% Description,"Mole fraction, O2"
% cln1x,xO2 (1) @ 1: V_cell=0.05 V, i0ref_f=0.4 A/cm^2,xO2 (1) @ 13: V_cell=0.05 V, i0ref_f=0.6 A/cm^2,xO2 (1) @ 25: V_cell=0.05 V, i0ref_f=0.8 A/cm^2
2.1000000000000002E-6,0.20999999991878532,0.2099999999170442,0.20999999991543875
6.300000000000001E-6,0.20999999974577369,0.20999999974036107,0.20999999973534356
1.0500000000000001E-5,0.2099999995727621,0.20999999956367812,0.20999999955524842
1.4700000000000003E-5,0.20999999939975045,0.20999999938699498,0.20999999937515326
1.8900000000000002E-5,0.2099999992267389,0.20999999921031193,0.20999999919505807
2.3100000000000002E-5,0.20999999905372727,0.20999999903362884,0.2099999990149629
2.7300000000000003E-5,0.2099999988807157,0.20999999885694573,0.20999999883486772
3.150000000000001E-5,0.20999999870770403,0.20999999868026267,0.2099999986547725
3.570000000000001E-5,0.2099999985346925,0.2099999985035796,0.20999999847467737
3.990000000000001E-5,0.20999999836168085,0.20999999832689648,0.20999999829458213
4.410000000000001E-5,0.20999999818866916,0.20999999815021336,0.2099999981144869
4.830000000000001E-5,0.20999999801565764,0.20999999797353033,0.20999999793439184
5.250000000000001E-5,0.20999999784264597,0.20999999779684725,0.20999999775429662
5.670000000000001E-5,0.2099999976696344,0.2099999976201642,0.20999999757420143
6.090000000000001E-5,0.20999999749662276,0.20999999744348108,0.20999999739410619
6.510000000000001E-5,0.20999999732361121,0.20999999726679808,0.20999999721401114
6.930000000000002E-5,0.20999999715059953,0.2099999970901149,0.20999999703391586
7.350000000000001E-5,0.20999999697758792,0.20999999691343188,0.20999999685382068
7.77E-5,0.20999999680457632,0.2099999967367487,0.20999999667372551
8.190000000000001E-5,0.20999999663156477,0.20999999656006574,0.2099999964936304
8.610000000000002E-5,0.20999999645855313,0.20999999638338257,0.20999999631353514
9.03E-5,0.20999999628554156,0.20999999620669954,0.20999999613344
9.45E-5,0.20999999611252984,0.20999999603001643,0.20999999595334481
9.870000000000001E-5,0.20999999593951826,0.20999999585333334,0.20999999577324963
1.0290000000000002E-4,0.20999999576650666,0.2099999956766503,0.20999999559315446
1.0710000000000001E-4,0.20999999559349508,0.2099999954999672,0.20999999541305928
1.1130000000000001E-4,0.20999999542048348,0.20999999532328403,0.2099999952329641
1.1550000000000002E-4,0.20999999524747187,0.209999995146601,0.20999999505286893
1.1970000000000002E-4,0.20999999507446024,0.20999999496991792,0.2099999948727737
1.239E-4,0.20999999490144866,0.2099999947932349,0.2099999946926786
1.2810000000000002E-4,0.20999999472843706,0.20999999461655172,0.2099999945125833
1.3230000000000002E-4,0.2099999945554254,0.20999999443986866,0.2099999943324882
1.365E-4,0.20999999438241382,0.20999999426318555,0.20999999415239298
1.4070000000000003E-4,0.2099999942094022,0.20999999408650252,0.20999999397229782
1.4490000000000003E-4,0.2099999940363906,0.2099999939098195,0.20999999379220272
