% Model,SOFC - BV-MS Simulation 4.mph
% Version,COMSOL 6.2.0.339
% Date,"Feb 1 2024, 21:01"
% Table,"Solution 1/Stationary Solver 5, Segregated solver - "
% Iteration number,Error: Current Distribution,"Error: Velocity U_a, Pressure P_a",Error: Mass Fractions,"Error: Velocity U_f, Pressure P_f",Error: Mass Fractions (2)
74,0.11771658876694938,0.054229677690871024,0.0014809677754263435,0.04297693545525006,0.01646673785940688
75,7.529557981605053E-4,0.029015485948406566,0.0011272478012240021,0.022520241079070337,0.013769662164611203
76,4.916246687227189E-4,0.016010673265499178,7.912528689641918E-4,0.009925694418065598,0.010976994854636546
77,3.9532135572260964E-4,0.008675979153635688,6.55892876571035E-4,0.004933729446530268,0.008763390888891427
78,3.176732687743734E-4,0.004755871987837302,5.438978005448221E-4,0.004038086779493261,0.007004048276199775
79,2.559407718280443E-4,0.0025666705407181595,4.8655063033257204E-4,0.003865537623346761,0.00560620073330178
80,2.057550710461517E-4,0.0014727190262963006,4.352902138404593E-4,0.003566155436794416,0.004491695466325472
81,1.6541520908163086E-4,9.589575203032593E-4,3.8962652109297103E-4,0.0031579748693889315,0.003601384308456154
82,1.3297392960095913E-4,7.285859581485639E-4,3.48948193607526E-4,0.0027161361205732017,0.0028889862225667034
83,1.0688082195104479E-4,6.153567059758002E-4,3.1277281290185055E-4,0.002289124902940351,0.0023182678116668537
84,8.589494279388707E-5,5.444670699660389E-4,2.8050711526759814E-4,0.0019021029761307595,0.0018606888127500692
85,6.901933688051377E-5,4.895071613186819E-4,2.5179595005599457E-4,0.0015650547942483502,0.0014936233545203431
86,5.545162467020302E-5,4.4230699679311897E-4,2.2610510029063934E-4,0.0012790409513227163,0.0011990569812612391
87,4.454562430623667E-5,4.0033015942268074E-4,2.032360317292848E-4,0.0010403101209431583,8.635863509809698E-4
88,2.8479779213070325E-5,3.614516206460748E-4,1.8279651094926772E-4,7.669293307662273E-4,7.285828443170889E-4
NaN,NaN,NaN,NaN,NaN,NaN
89,0.10094345542457986,0.06524441696521528,0.0014353181257219696,0.04872043912197926,0.016591739417827506
90,8.152140360825743E-4,0.034938697372261886,9.730103585315541E-4,0.02679182357201902,0.014039518791588669
91,5.48102531435807E-4,0.019070884638807267,8.022624227032628E-4,0.012414272829359922,0.011344436206443577
92,4.471541472925134E-4,0.010363654189329368,6.62176612228413E-4,0.006098404239537429,0.009180218931557134
93,3.652198747276099E-4,0.0056913369416081196,5.468574268043348E-4,0.004684025896893916,0.007439448790107764
94,2.989622191601199E-4,0.003056659215553622,4.8767371525484357E-4,0.004461215973627381,0.006038626241768057
95,2.4421278045424675E-4,0.0017575403237100762,4.350226889218903E-4,0.004175498633645749,0.004907253363254755
96,1.9947943537066375E-4,0.001165746031554376,3.8823837417412566E-4,0.0037591336896194475,0.003991473598913539
97,1.6291889555103143E-4,9.091585112060439E-4,3.46774995322108E-4,0.003285423657013566,0.0032487726954034263
98,1.3303641202250558E-4,7.817165736602965E-4,3.099517131690722E-4,0.002811850795466534,0.002645554382667084
99,1.0861498320550004E-4,6.970414372000019E-4,2.7731480317852127E-4,0.0023717529213955735,0.0021551051701257356
100,8.866042269225829E-5,6.277488307601563E-4,2.482540943544786E-4,0.001979484955533705,0.0017560444684068407
101,7.235930331248902E-5,5.664869833185629E-4,2.2247250928136752E-4,0.0016408134966599851,0.001431156658865745
102,5.904555480810475E-5,5.113118651969775E-4,1.994265418327661E-4,0.0013535383278105145,0.0011665382788421158
103,4.817392963037257E-5,4.6156243425338563E-4,1.7897608400033727E-4,0.0011131544357029569,8.531240051565214E-4
104,3.126007579428393E-5,4.1454130900141006E-4,1.607399678395288E-4,8.281455438789243E-4,7.281114682362685E-4
NaN,NaN,NaN,NaN,NaN,NaN
105,0.08857777515430301,0.08159691909275366,0.0013784348617896177,0.05772030142064807,0.016519812720141278
106,8.905816894104524E-4,0.04391385637144933,9.276563247310176E-4,0.03407676454059939,0.01414629021678595
107,6.217380513055681E-4,0.023981711373391144,7.616853282534886E-4,0.016755081563740813,0.011595683861359831
108,5.167266648779829E-4,0.012919587022900372,6.258553490261183E-4,0.00810900221027137,0.009522279485126772
109,4.306248226613175E-4,0.006696721834702509,5.56018951848155E-4,0.005629652466887711,0.00783482931007524
110,3.581897505809381E-4,0.003529486412153487,4.9386325038123E-4,0.0052610928869277875,0.006456594219626206
111,2.979110073453756E-4,0.0020416604904937193,4.387681881024244E-4,0.005001652410117185,0.005328163768905504
