% Model,SOFC - BV-MS Simulation 2.mph
% Version,COMSOL 6.2.0.339
% Date,"Jan 31 2024, 23:10"
% Table,"Solution 1/Stationary Solver 5, Segregated solver - "
% Iteration number,Error: Current Distribution,"Error: Velocity U_a, Pressure P_a",Error: Mass Fractions,"Error: Velocity U_f, Pressure P_f",Error: Mass Fractions (2)
64,1.656381835955623E-4,0.001355489083799653,4.412965259714417E-4,0.0028682439550320755,0.004133793685344099
65,1.3106698570255492E-4,8.954705417242984E-4,3.948739623309946E-4,0.0025326358361531394,0.003267086459582973
66,1.0371231091099562E-4,6.711976198383484E-4,3.5405939982978445E-4,0.002163967565107466,0.002583096404158298
67,8.206205079378423E-5,5.512508344976719E-4,3.170520641505853E-4,0.0018091616446216858,0.0020427526628326483
68,6.492660398710064E-5,4.744761799135622E-4,2.846887381786519E-4,0.0014897843419711665,0.0016156135300096563
69,5.136719536011979E-5,4.1712080271217905E-4,2.5513435675534235E-4,0.001213745101623442,0.0012778264242366004
70,4.063902487323143E-5,3.7029215792868894E-4,2.2943040472567653E-4,9.814969549748354E-4,9.068795960483859E-4
71,2.56135748054527E-5,3.296160424831213E-4,2.0584313724032494E-4,7.191890247474462E-4,7.56542797182326E-4
72,2.1382940455684817E-5,2.9509237855667044E-4,1.8543031905379642E-4,5.547596318481501E-4,6.303525308150842E-4
NaN,NaN,NaN,NaN,NaN,NaN
73,0.11612423584272748,0.05508444098236242,0.0014343473926094604,0.040233075060756074,0.016637428094699265
74,7.636765747243231E-4,0.029096341213906394,9.723099689974473E-4,0.021701913238342092,0.013912475334447394
75,4.613636810889117E-4,0.015847921172591393,8.024701703622066E-4,0.009578491942880709,0.011074335240706326
76,3.693626867726418E-4,0.008679188426245432,6.631188645271963E-4,0.004499455298575542,0.008827080631962253
77,2.963103723682268E-4,0.0048628647736100525,5.482410740541701E-4,0.003541389621855009,0.007044627032692591
78,2.3865574203824947E-4,0.0026808715209232195,4.894368676578699E-4,0.003450490776679499,0.0056307413601550905
79,1.9152480572141864E-4,0.00158541018635402,4.373162220941736E-4,0.003236666238080076,0.004505139043412503
80,1.537138118823652E-4,0.0010565112844928759,3.905612286047044E-4,0.0028977371551177733,0.0036072910482910347
81,1.233626582042678E-4,8.008370142233903E-4,3.493651889753065E-4,0.0025114637264394384,0.0028899096616253274
82,9.899343212791579E-5,6.627036291176621E-4,3.123123090665879E-4,0.0021293748321452306,0.0023160122021891687
83,7.942720144660607E-5,5.721249500230389E-4,2.798009584355549E-4,0.0017775935477403976,0.00185651472793992
84,6.371873219015074E-5,5.029071827087689E-4,2.503705521440245E-4,0.0014682577626700828,0.0014884012362955197
85,5.110955277794523E-5,4.456724763262838E-4,2.2466197605332028E-4,0.0012036613455395796,0.0011933735538795208
86,4.0990133554574517E-5,3.966045313003518E-4,2.011919282583024E-4,9.814926305548954E-4,8.586134488540701E-4
87,2.613978746706805E-5,3.5291050689130205E-4,1.8091291990283533E-4,7.240566053697027E-4,7.236891714418375E-4
NaN,NaN,NaN,NaN,NaN,NaN
88,0.09982998684074439,0.06619512380080442,0.0013982575559181015,0.04744809908237747,0.016772716147583886
89,8.260290429691801E-4,0.03505762905120318,9.423440379311323E-4,0.026224031423440004,0.014193067314057676
90,5.139317404482646E-4,0.019120486029891352,7.753235099773633E-4,0.01233873703992919,0.011448184050796902
91,4.18297345665701E-4,0.01042322796957024,6.385911696735022E-4,0.005904240001520826,0.009250208257495238
92,3.421594933606927E-4,0.0055358634047757175,5.688202846503558E-4,0.0042263297317222245,0.007487791046464604
93,2.7900953338664284E-4,0.0030353422503224593,5.066644008860913E-4,0.0039772728125192615,0.0060697163587328734
94,2.2754998430546218E-4,0.0018162667452721012,4.5128289830702556E-4,0.003749888205952814,0.004926150303724132
95,1.8558264547476668E-4,0.0012561932560674308,4.0229316068882636E-4,0.0034023463718795915,0.004001806655627869
