% Model,SOFC - BV-MS Simulation 6.mph
% Version,COMSOL 6.2.0.339
% Date,"Feb 1 2024, 08:20"
% Table,"Solution 1/Stationary Solver 5, Segregated solver - "
% Iteration number,Error: Current Distribution,"Error: Velocity U_a, Pressure P_a",Error: Mass Fractions,"Error: Velocity U_f, Pressure P_f",Error: Mass Fractions (2)
69,7.308139973258265E-5,5.101701341379609E-4,3.149162126188536E-4,0.0016702851411704875,0.0016280164974719136
70,5.797887998595831E-5,4.62540877799913E-4,2.834095259528033E-4,0.0013579334668823498,0.0012901011137077675
71,4.600002769861411E-5,4.2157639804613203E-4,2.551954301791471E-4,0.0010966134842443113,9.170380245087181E-4
72,2.9132744760589627E-5,3.842333558811602E-4,2.3002020894138378E-4,8.03491648936036E-4,7.660966988907677E-4
73,2.4374881013465107E-5,3.507328029412005E-4,2.0739216186166048E-4,6.194127477821883E-4,6.392518000363326E-4
NaN,NaN,NaN,NaN,NaN,NaN
74,0.11868385475892403,0.05417334677228412,0.001527073330615778,0.04387314243733841,0.016450784710451465
75,7.446693769717362E-4,0.029127260255473346,0.0011687207944476653,0.023599790083073894,0.013760132678515223
76,5.089509490123818E-4,0.016067012179179496,8.22484158512269E-4,0.010113171465161351,0.010979514724175922
77,4.09519292758829E-4,0.008702596693057518,6.829043119954173E-4,0.0048595896201784165,0.008772527376676373
78,3.293840222786281E-4,0.0047662033320828405,5.671331941685064E-4,0.004136057493547577,0.007016836684318388
79,2.6543976808836653E-4,0.002575020695713757,5.077571957494388E-4,0.004040562001123738,0.005620667562823241
80,2.1358026762508705E-4,0.0014860375255794525,4.546359606234263E-4,0.0037492784745299856,0.004506504030425245
81,1.7185104721930149E-4,9.834138081859574E-4,4.072397541061357E-4,0.0033277781389451262,0.0036157022100835397
82,1.3826064797959305E-4,7.642147800791153E-4,3.650076943974574E-4,0.0028665409317958786,0.002902369738995358
83,1.1121987999259917E-4,6.580187554569028E-4,3.27381326161296E-4,0.0024191694748895757,0.0023305037300220682
84,8.945410953768853E-5,5.903392254607782E-4,2.938412574532838E-4,0.0020126252861010917,0.001871702269735666
85,7.193759281470085E-5,5.361854017398729E-4,2.6391776662799537E-4,0.0016575888069576678,0.0015034203357010534
86,5.7843697827186825E-5,4.883766638029673E-4,2.3719358434756116E-4,0.001355499223508659,0.001207689698488663
87,4.650602995790409E-5,4.449332088260879E-4,2.1330148975860327E-4,0.0011032228445401722,8.7024667951305E-4
88,2.9773171408035343E-5,4.041914561674802E-4,1.9204129974211245E-4,8.142125017464242E-4,7.345551965659722E-4
NaN,NaN,NaN,NaN,NaN,NaN
89,0.10162726060454044,0.06518841021106736,0.001480379606656199,0.050701742466400614,0.016573336356213546
90,8.080728222041158E-4,0.03506091992432686,0.0011256951789548138,0.028071098136902554,0.014028716421864915
91,5.664027922903177E-4,0.01935592643999923,7.893473611955197E-4,0.012684365780655703,0.011344012096971105
92,4.632120110116518E-4,0.010430004706274467,6.531637025186543E-4,0.006107494374449319,0.009187448180084781
93,3.7863408427353973E-4,0.005651946387017702,5.404563688656995E-4,0.0048553046922418,0.007450799985826504
94,3.100053491928397E-4,0.003006273505048901,4.823550050861993E-4,0.004715658516062783,0.006052102695053398
95,2.534409550025672E-4,0.0017139516486559924,4.3054451000934106E-4,0.004433683500670181,0.004921574336763765
96,2.0718092290992313E-4,0.0011440464809173742,3.8447905778618254E-4,0.003996438739844279,0.004005776054318297
97,1.6933900456151052E-4,9.11841011956287E-4,3.435795649466469E-4,0.003495183126933291,0.0032625156934588365
98,1.3838355092318634E-4,8.011080991981905E-4,3.0727104894512033E-4,0.002992768833491278,0.002658437763147327
99,1.130654536698786E-4,7.254486361262841E-4,2.7502109062741467E-4,0.0025239383686451997,0.002166977494881246
100,9.236266744541303E-5,6.602718721742348E-4,2.463503400868E-4,0.0021070779815850673,0.0017668460545466641
101,7.54378030425589E-5,6.003199334668898E-4,2.2083417515105853E-4,0.0017468415529003126,0.001440885248879428
102,6.160447574897212E-5,5.448988553453731E-4,1.9809965787794188E-4,0.0014415768852608292,0.001175228021410509
103,5.0300274926697615E-5,4.940116928853287E-4,1.7782038531516522E-4,0.0011857964265208044,8.599241670878485E-4
104,3.26757721447552E-5,4.4549543204260413E-4,1.5985273209460823E-4,8.827221034734431E-4,7.342953161858823E-4
NaN,NaN,NaN,NaN,NaN,NaN
105,0.08904517751804766,0.08156764213017675,0.0014132803300548112,0.060712439779780206,0.016499702079366515
106,8.863232687391749E-4,0.04406011219461143,9.558969910105834E-4,0.034825118424419356,0.014135756960220498
107,6.428866048393915E-4,0.024064217152580194,7.864326157499818E-4,0.01663827294908989,0.011597280990512429
108,5.348675241640905E-4,0.012947625034868045,6.47217717431157E-4,0.008083466359628278,0.009530248198678827
109,4.458966646867775E-4,0.0067025388353027515,5.754889506843025E-4,0.005951881571145584,0.007846471540237043
110,3.7116777373833023E-4,0.0035234466600431993,5.115312857803362E-4,0.0056972472495955785,0.0064701840391777395
111,3.089228670192549E-4,0.002043947113526973,4.547959962848128E-4,0.005427853535086296,0.0053425664549970695
112,2.570661487226673E-4,0.0014595440948775708,4.0460577673109995E-4,0.004972180732964064,0.004416310015077684
113,2.1386371866307643E-4,0.0012440719817993545,3.6024645581532905E-4,0.004417485775556141,0.0036537776322256377
114,1.7787771802261232E-4,0.0011306048120488087,3.210360479068341E-4,0.003839436370838952,0.0030249434698685854
115,1.479112622460936E-4,0.001036221765790272,2.863521769833605E-4,0.003286395746093821,0.0025056724025764544
116,1.2296547698642144E-4,9.453674917199666E-4,2.556404470327702E-4,0.0027840772346139513,0.00207643138622204
117,1.0220582765061712E-4,8.580666209076E-4,2.2841466707163892E-4,0.002342812462212333,0.001721316729541224
118,8.493494386638822E-5,7.761481722095138E-4,2.0425048697923838E-4,0.0019624714544832743,0.0014273297965193676
119,7.057034020962856E-5,7.00673888753732E-4,1.8277864055674236E-4,0.001638635411196353,0.0011838102768117862
120,5.862577302084083E-5,6.319062113124956E-4,1.6367717183143584E-4,0.0013657834387319156,8.809311443499153E-4
121,3.874281396283576E-5,5.649773306969503E-4,1.4684441762282505E-4,0.0010272910874887346,7.618514363968309E-4
122,3.3527232971431324E-5,5.081834528144115E-4,1.3178727000816474E-4,8.186699787361379E-4,6.584483398601374E-4
NaN,NaN,NaN,NaN,NaN,NaN
123,0.07939026150902688,0.10827681043404953,0.001345065953127277,0.07725335724164353,0.016088936388462854
124,9.883218508345312E-4,0.05920322291439651,9.018759658280543E-4,0.04809119719164146,0.01394743445113162
125,7.46735580451328E-4,0.032366094476932075,7.376355172058719E-4,0.024367057066441856,0.011613345409869347
126,6.343121216732579E-4,0.01716291958055159,6.031190882377162E-4,0.011744342704183421,0.0096894411414398
127,5.396140707222637E-4,0.008607112906161918,5.329113020216803E-4,0.007702609737203451,0.008101565503760226
128,4.5838483396774707E-4,0.004334453492786964,4.7060979247061754E-4,0.007132770996389959,0.00678634550173214
129,3.8924532828726817E-4,0.00252132385602087,4.156385784400176E-4,0.006905302173252882,0.005693865467458916
130,3.304096799997876E-4,0.0019772086651583956,3.672869221329193E-4,0.006447400108442282,0.004783768218453636
131,2.8036045632089975E-4,0.0018302516270679585,3.2481138897296646E-4,0.005827185966007843,0.004023633294704244
132,2.3780475430502308E-4,0.0017241935284846896,2.87504386062626E-4,0.005150346206154506,0.0033873902768659842
133,2.016389879945051E-4,0.0015967222615331416,2.54721975509799E-4,0.004485509673375227,0.002853924488807554
134,1.7091960175848715E-4,0.0014548372669442489,2.2589100903589506E-4,0.0038659637538110436,0.0024059998935324653
135,1.448393400781523E-4,0.0013113229845835973,2.0050876543582324E-4,0.0033083263057062744,0.002029459337060329
136,1.227077259061308E-4,0.0011743362419246997,1.7813769397271095E-4,0.0028174903740405435,0.0017126161824878232
137,1.0393462746644042E-4,0.0010478196539212988,1.583983148944881E-4,0.0023918002134973512,0.0014457840584969697
138,8.80161715605883E-5,9.331324661341532E-4,1.409614417600373E-4,0.002025881435267896,0.0012209100858955539
139,7.452259770916176E-5,8.302597446016416E-4,1.2554200967534925E-4,0.0017138944290567351,9.252347718131153E-4
140,5.020248497506955E-5,7.239263074854299E-4,1.121398789275028E-4,0.001303249348805467,8.112582388987306E-4
141,4.407475993413394E-5,6.396078132771923E-4,1.0020211159191827E-4,0.0010536364973275825,7.110201157315067E-4
142,3.868792200963471E-5,5.690689159098726E-4,8.956175011013582E-5,8.849616796502102E-4,6.231410893856245E-4
NaN,NaN,NaN,NaN,NaN,NaN
143,0.07176095950659267,0.15885323060912357,0.0012558013513507065,0.10442337612609001,0.015301380612260945
144,0.001141588259950047,0.08952259940450648,8.318629257606509E-4,0.06856793990625992,0.013389810672363002
145,9.055962416698015E-4,0.049163983905972396,6.73848282223813E-4,0.03720773326833722,0.011304596597078007
146,7.872601233647864E-4,0.025396819612138535,5.450032550302236E-4,0.01825600002532734,0.00956710922405914
147,6.849301799041426E-4,0.011983138664343574,4.762185895523542E-4,0.010702845613217766,0.008116567014797097
148,5.949960423763734E-4,0.0056573149363062895,4.1559412250809073E-4,0.00942214742364594,0.006900682712172142
149,5.165017563400203E-4,0.0037631886462435767,3.6250935672073293E-4,0.009303415120093425,0.005878118790733248
150,4.480458144044E-4,0.0036820598765518217,3.162053861396527E-4,0.008907304711676608,0.005015288951855925
151,3.8839861194919984E-4,0.003713767747852577,2.758981125560352E-4,0.00819815369953724,0.004285093248268195
152,3.364769430527971E-4,0.003572311231984609,2.4084177979694657E-4,0.00735238259008047,0.003665586238926548
153,2.9132443063290296E-4,0.0033130609543682746,2.1035938050018894E-4,0.006499606515544357,0.0031388665401656775
154,2.5209583401632625E-4,0.0030038915290680965,1.8384903216748334E-4,0.0056861417802617584,0.0026902196605751746
155,2.180444199564902E-4,0.0026867775873635077,1.607834372131663E-4,0.004934840797558873,0.0023074721379109362
156,1.8851126565243105E-4,0.0023835457541542017,1.4070404493884584E-4,0.00426336983424712,0.001980499434055786
157,1.629159920280764E-4,0.0021040830345738985,1.232128176126333E-4,0.0036769211624269227,0.0017008425022530574
158,1.4074839997238087E-4,0.001851758589578479,1.079653721145613E-4,0.0031699636908008927,0.0014614064372933102
159,1.2156091569902149E-4,0.0016266449898705527,9.466577842104639E-5,0.002732597481702452,0.0012562217408886398
160,1.049616866151902E-4,0.0014272322598826732,8.305707285188857E-5,0.002354952470094613,9.693413334403613E-4
161,7.212052311366981E-5,0.0011957316759386466,7.329630792932991E-5,0.0018145733439106138,8.615991272629327E-4
162,6.426230182564274E-5,0.001026370721185865,6.46874516222274E-5,0.0014927522865013435,7.656719748398143E-4
163,5.725629467824287E-5,8.939095903863885E-4,5.70901717855165E-5,0.0012763662635303821,6.804959782345519E-4
164,5.100586316059716E-5,7.8536664243698E-4,5.038339021653616E-5,0.0011149334155263104,6.048825681058304E-4
165,2.7515266995195802E-5,6.478448972065955E-4,4.482613860793597E-5,7.987173259179565E-4,5.644286930969332E-4
NaN,NaN,NaN,NaN,NaN,NaN
166,0.0656079873036718,0.28399416345613193,0.001152121588598846,0.1677347951451079,0.013682108367401637
167,0.0013887225483823927,0.17644333003372742,7.491149306061073E-4,0.12896132879144143,0.012026539758328937
168,0.0011609644198199885,0.10028472155649601,5.966037805446579E-4,0.0766376599562812,0.010250772619650825
169,0.0010353981713672555,0.048268866801576105,5.136028469826565E-4,0.03739562765128408,0.008761658873456448
170,9.221018794640137E-4,0.019851272700659527,4.4038230124820196E-4,0.01782898497467303,0.007507982438069962
171,8.201042432591291E-4,0.010600797082038867,3.7647419338074763E-4,0.014306424185241293,0.00644876502268771
172,7.283556642322153E-4,0.011850785160871307,3.210821175161772E-4,0.015591946659422042,0.005550562302077708
173,6.459655564287183E-4,0.013086083024186268,2.7328766548015735E-4,0.015921382468787916,0.004786260083727297
174,5.721239120042025E-4,0.01304535523540362,2.321752298593944E-4,0.015187268838758436,0.004133889921554724
175,5.060787445051041E-4,0.012269540244204992,1.9688818682609278E-4,0.013828872721004129,0.0035755492619920335
176,4.471266924230845E-4,0.011182159879012004,1.6665346353973264E-4,0.012322134971923788,0.0030965474310367994
177,3.94609174939182E-4,0.010015398340178214,1.407847877948372E-4,0.010836756379025479,0.002684731796173808
178,3.4791061785074696E-4,0.008882437924780223,1.1868241544561843E-4,0.009461962045119293,0.002330008438182141
179,3.064583073076357E-4,0.007832919881446618,9.982112016698521E-5,0.008235509750972559,0.0020239449565066857
180,2.6972185062132436E-4,0.006884615906100397,8.374525435771732E-5,0.007161721716279996,0.0017594661142031076
181,2.3721253666138533E-4,0.006039639098733198,7.006344139155115E-5,0.006227459594778166,0.0015306124663302615
182,2.0848235936093076E-4,0.0052923742611986,5.843594508569543E-5,0.005415914725783739,0.0013323458815562342
183,1.831226562237304E-4,0.004634352157993027,4.857094730222119E-5,0.004713186865698885,0.0011603939983755001
184,1.607623459523924E-4,0.004056453531396987,4.02150223731723E-5,0.004103157398924361,9.075857986608767E-4
185,1.1229342829779358E-4,0.003315000031430016,3.373862340923235E-5,0.003169856065516561,8.148781880320039E-4
186,1.0129622390563518E-4,0.002798739616689031,2.8180128073396284E-5,0.0026344258250820983,7.316204087685521E-4
187,9.13736346768721E-5,0.00241386059892573,2.3414067592114634E-5,0.0022803300327140677,6.570331468125829E-4
188,8.240467722020776E-5,0.0021107303593136816,1.9334626788271877E-5,0.0020165918655767686,5.901873807793633E-4
189,4.502611306862743E-5,0.0016351323030178166,1.6416924206611845E-5,0.0014478320370168486,5.539510685769091E-4
190,4.2329585951290825E-5,0.001339063634339069,1.3872171685437719E-5,0.0011499908465442733,5.198162070587866E-4
191,3.980410522906139E-5,0.0011407197891659493,1.1650617790445268E-5,9.834537297437212E-4,4.8779448219807455E-4
192,3.742616883920528E-5,9.98887110424282E-4,9.711012231135781E-6,8.812992615346344E-4,4.5777229779454473E-4
NaN,NaN,NaN,NaN,NaN,NaN
193,0.06059851501449529,0.9346805066627797,9.23098676172918E-4,0.4270051257224741,0.010774743496672713
194,0.001850339954095162,1.757496690298643,7.018329265300845E-4,0.6864959422484687,0.009399074968697609
195,0.0016276415302698623,11.026024573472785,6.715381081520842E-4,0.4640428888206663,0.007987527873730027
196,0.0014871570614506317,4.376698702405094,9.621705437697686E-4,0.31705984013458427,0.0067972223437608986
197,0.0013551199409223736,0.9634080073920424,4.294663288701411E-4,0.08035596279723649,0.005795204220501222
198,0.0012301305321902052,1.8134152900254095,3.231967224523446E-4,0.09351894213800845,0.004950038677881597
199,0.0011130938521091347,5.243668032788145,9.158544061293951E-4,0.13206030483352943,0.00423541810246377
200,0.001002879123651382,0.88484167141614,7.308817934064853E-4,0.11392844899311086,0.0036290049190644716
201,9.011279151034439E-4,0.32077786625863114,3.6121489579494706E-4,0.0925365565307174,0.0031136596020974704
202,8.077955471509572E-4,0.19378655524841884,2.5332687816718747E-4,0.06654792871284088,0.002675300188109707
203,7.217175156077788E-4,0.13468541244276358,1.785297872362056E-4,0.05098433014375153,0.0023013991596929967
204,6.430184332178959E-4,0.10018916273936725,1.2561954910801095E-4,0.040550626925515226,0.00198188979605986
205,5.714143227581143E-4,0.07761214260820068,8.742503081704658E-5,0.033254491940866625,0.0017083973900381987
206,5.065643918018974E-4,0.061770319444495556,5.937846806062252E-5,0.027794399980162223,0.0014739331566071558
207,4.480840735004081E-4,0.050123025195438715,3.857159572791441E-5,0.02361013901214789,0.0012726490284525238
208,3.955583291365542E-4,0.041259756581235076,2.3266329807119888E-5,0.020220703593697726,9.878654260638288E-4
209,2.77340729368931E-4,0.03178303272076652,1.3740140046630453E-5,0.015445331610764815,8.813398009423706E-4
210,2.5071562744225054E-4,0.025700407025746944,8.452719009486838E-6,0.012714180549870965,7.862477102598373E-4
211,2.265696270801996E-4,0.021469643347937523,8.543968324795257E-6,0.010908132762826324,7.017363582228727E-4
212,2.0457941261176575E-4,0.01832236638688553,1.1372313607474752E-5,0.009561853256500953,6.265483869476407E-4
213,1.1183680069266124E-4,0.01355619167302414,1.2585595904352056E-5,0.006800991204524206,5.85986518607386E-4
214,1.0509691391088875E-4,0.010776342804339723,1.3670476616923E-5,0.005370946843547326,5.47913071231946E-4
215,9.882776524877741E-5,0.00903975830080728,1.4558302625468674E-5,0.004568983200120015,5.123869435685889E-4
216,9.291254288693142E-5,0.0078729899216887,1.5244341519859347E-5,0.004073677160428358,4.79228981809657E-4
217,8.733347824581094E-5,0.007029935249219552,1.574160878543436E-5,0.0037289199663934226,4.4827203885058583E-4
218,8.207344246590925E-5,0.006378574321704736,1.607599884369884E-5,0.003460652967740115,4.193615172529834E-4
219,7.71159350958536E-5,0.005846751760640838,1.625990003488008E-5,0.0032327023788569697,3.923546058742288E-4
220,7.24451214945439E-5,0.005393576092455829,1.6326717706623488E-5,0.003028102173235939,3.6711854842853744E-4
221,6.804580709177902E-5,0.004996199086715313,1.6276518345603464E-5,0.002839377343173917,3.435328508778783E-4
222,6.390349985263921E-5,0.004640163058287736,1.6142887682245413E-5,0.002663205230472979,3.2148601340558215E-4
223,6.00043721511393E-5,0.0043174151381654684,1.5928581539346017E-5,0.002497689829158619,3.0087443466017647E-4
224,5.633517526231373E-5,0.004022039518988277,1.5658008107605175E-5,0.0023416075115768823,2.8160238637019993E-4
225,5.288329799761561E-5,0.003750496474416938,1.5323588298609357E-5,0.0021943154986431507,2.6358092139121974E-4
226,4.963669025068951E-5,0.0034993170185961095,1.4954245321425207E-5,0.0020551330584263447,2.467258446127362E-4
227,4.658385852465704E-5,0.0032668769750782947,1.4548240008816185E-5,0.001923891343236829,2.3095994052281301E-4
228,4.371387634718366E-5,0.003051158607572832,1.4121396815149225E-5,0.001800459767460959,2.1621098699785534E-4
229,4.1016360336727045E-5,0.002850886891170129,1.3665248163470929E-5,0.001684571882945739,2.0241203569224624E-4
230,3.84814525503962E-5,0.002664296656434461,1.3203509168403732E-5,0.0015760890928564076,1.895009706524887E-4
231,3.6099828847542684E-5,0.0024907805735299086,1.272635440069159E-5,0.0014746525061641966,1.7741983387945822E-4
232,3.3862616985313204E-5,0.0023289908633931486,1.2251681481344556E-5,0.0013798655242004483,1.6611464594397317E-4
233,3.176143286522002E-5,0.002178340696744131,1.176720343866096E-5,0.0012912679018548528,1.5553481155616792E-4
234,2.9788306798347408E-5,0.002037608914205473,1.1292355943195474E-5,0.0012084699465349923,1.4563331298906963E-4
235,2.793573006412717E-5,0.0019064549646665957,1.081545370390183E-5,0.0011310385974843819,1.3636624981612627E-4
236,2.619657340294028E-5,0.0017838921746932816,1.03519417507701E-5,0.001058539102512029,1.2769249826499485E-4
237,2.4564120596270526E-5,0.0016695767789013881,9.889933484714647E-6,9.906065513520961E-4,1.1957380532423468E-4
238,2.3032011096344366E-5,0.001562636332097893,9.444478026355563E-6,9.268639735691976E-4,1.1197397469258499E-4
239,2.159424282641808E-5,0.001462838469544847,9.004217196851091E-6,8.671318016212292E-4,1.0485936573812175E-4
240,2.0245139957595626E-5,0.0013694463926322144,8.581642605873088E-6,8.112462285650417E-4,9.819872373465871E-5
241,1.8979374592356034E-5,0.001282234892192196,8.166812092035307E-6,7.590308602758925E-4,9.19628323997473E-5
242,1.7791906602888553E-5,0.0012005922563451798,7.770073168374454E-6,7.102700907194691E-4,8.612453316303324E-5
243,1.667800560208432E-5,0.0011243126155198173,7.382889398661011E-6,6.646894201222786E-4,8.065824687325434E-5
244,1.563319501159937E-5,0.0010528848703089664,7.013502141524542E-6,6.220641362098935E-4,7.554009721409384E-5
245,1.4653273619641886E-5,9.861176110380076E-4,6.654967131541797E-6,5.822009312021941E-4,7.074778404735097E-5
