% Model,i0ref search.mph
% Version,COMSOL 6.2.0.339
% Date,"Feb 2 2024, 17:01"
% Table,"Solution 1/Stationary Solver 5, Segregated solver - "
% Iteration number,Error: Current Distribution,"Error: Velocity U_a, Pressure P_a",Error: Mass Fractions,"Error: Velocity U_f, Pressure P_f",Error: Mass Fractions (2)
84,6.543356249176525E-5,5.469678694066438E-4,2.493078369875945E-4,0.0014127605773905517,0.002145275035712618
85,5.6916972189888186E-5,5.047671369644205E-4,2.4474529585765873E-4,0.001237483657831176,0.0018676626965858174
86,4.950557120138856E-5,4.7920807842240205E-4,2.402491361774673E-4,0.0010820388792860364,0.0016261071542282026
87,4.305678169494557E-5,4.623655481604063E-4,2.358268397699162E-4,9.450999173986907E-4,0.0014158781267065083
88,3.74470256004991E-5,4.5002344232902494E-4,2.314835718003997E-4,8.249097999957031E-4,0.0012328739027804984
89,3.256881172607204E-5,4.3983353028604727E-4,2.272225293149996E-4,7.197094623874508E-4,9.630982858470907E-4
NaN,NaN,NaN,NaN,NaN,NaN
90,0.1120717455710076,0.04300077323860816,3.9741499595392454E-4,0.040940315850156055,0.011488295422539227
91,4.6157637948395755E-4,0.024257789191205022,3.8582967301668727E-4,0.02181297532286483,0.010304185822169803
92,2.8740368412504555E-4,0.01450495290831065,3.778797561290146E-4,0.010483759403634217,0.008970168238236566
93,2.504238678744463E-4,0.009184130355993459,3.709708648511235E-4,0.004988613776073289,0.007824432090580632
94,2.1928961103117895E-4,0.006102284124186184,3.6448428881569016E-4,0.0031225310924986338,0.006837655271707658
95,1.9232222093185246E-4,0.004180390696940264,3.581397200372908E-4,0.002871633258562362,0.005984105897016801
96,1.6879135226595388E-4,0.002916639614532541,3.518315539278912E-4,0.0028537322651701067,0.0052423596558346846
97,1.4818538986995165E-4,0.0020670096663430357,3.455369646789436E-4,0.0027460205978108907,0.0045956108309165265
98,1.3011088818028888E-4,0.0014986345196164332,3.3925983629066146E-4,0.002557519573185511,0.004030484544562691
99,1.1424419700808405E-4,0.001128919573335471,3.330220296727185E-4,0.002330632225704954,0.0035360796762702183
100,1.0031052757395418E-4,8.996379036635749E-4,3.268465071237877E-4,0.0020955600973573594,0.0031032007000589014
101,8.807199951385912E-5,7.653081159126479E-4,3.2075337874157034E-4,0.0018683775900793208,0.002723954972642053
102,7.73212379617848E-5,6.899049185573201E-4,3.1475778533369985E-4,0.0016573822905805063,0.0023915339964179355
103,6.787714219773217E-5,6.475823331571865E-4,3.0887037621308894E-4,0.001465511437160648,0.0021000335756647484
104,5.958132420678696E-5,6.22336429682613E-4,3.0309775865492426E-4,0.0012933337646844267,0.0018442782313137596
105,5.229411146784852E-5,6.054585648419627E-4,2.9744346587852585E-4,0.0011399818351561842,0.0016198338150066713
106,4.589413111045231E-5,5.926205988262333E-4,2.9190891962175403E-4,0.0010041641139788356,0.0014228001989723862
107,4.0274536297657156E-5,5.817902812697248E-4,2.8649375279526517E-4,8.841827130063833E-4,0.0012497808417742757
108,3.5341562812443296E-5,5.720492618604894E-4,2.811963967883071E-4,7.783593416717907E-4,9.85242008267168E-4
NaN,NaN,NaN,NaN,NaN,NaN
109,0.09662442875207164,0.051784995131175675,4.493218336110725E-4,0.05148400216946128,0.01159767135576792
110,5.000927923493882E-4,0.029441553465732503,4.3675662691062444E-4,0.028464022274766732,0.010487700652163152
111,3.16717302064457E-4,0.017651656730356534,4.27522858428569E-4,0.01395530178301863,0.009200737472595236
112,2.787977491456802E-4,0.011186939864952108,4.192310634266642E-4,0.006662742303922275,0.008091868509966647
113,2.466760925638182E-4,0.007433139939435229,4.11334871055003E-4,0.0038556449176043424,0.007132417922206083
114,2.1860037625534014E-4,0.005084673759254202,4.036184700739566E-4,0.0032638779987919525,0.006296951931251556
115,1.938538431789495E-4,0.003535929330542027,3.9601728440649003E-4,0.0031991012804093643,0.0055655443229116934
116,1.7196247546065582E-4,0.002494702133509292,3.8850829172506297E-4,0.0031038219898352625,0.004922896252205271
117,1.5256407055383027E-4,0.0018016913313949332,3.8109746632942364E-4,0.0029245026370968725,0.004356824584848994
118,1.3535801014369171E-4,0.0013570458467342423,3.7379856403032093E-4,0.002697045241759238,0.003857512151842366
119,1.2009090003839364E-4,0.0010886782174668083,3.666272360490164E-4,0.002452707478186209,0.0034166589525589284
120,1.0654107479777006E-4,9.381856325062383E-4,3.5959597221864363E-4,0.002210560999486608,0.0030271309744789583
121,9.451349330652975E-5,8.584162024125335E-4,3.527131826185757E-4,0.001981550120301205,0.0026827219063996228
122,8.383625008950603E-5,8.162018849359923E-4,3.459837051903454E-4,0.0017703449486397638,0.0023780145557716907
123,7.435734144400128E-5,7.919714429113083E-4,3.394092180634158E-4,0.0015786787363064343,0.0021083237817891686
124,6.594279065162013E-5,7.756996236488414E-4,3.329890734042509E-4,0.0014057807210867475,0.0018695066165894533
125,5.8473279367500115E-5,7.627653111635553E-4,3.267207989514795E-4,0.0012506370223286294,0.0016579424373407623
126,5.184321931821849E-5,7.512033144005566E-4,3.2060130841815544E-4,0.0011121515241801982,0.0014704679985275348
127,4.5959192878816175E-5,7.395870593325575E-4,3.1462632804892513E-4,9.887452650044978E-4,0.0013042827378323158
128,4.073803673504601E-5,7.27991566383348E-4,3.0879035318205427E-4,8.789416546475644E-4,0.001156933027442806
129,3.610617997201263E-5,7.167518949414782E-4,3.0308849959032193E-4,7.813255411962152E-4,9.213044794284179E-4
NaN,NaN,NaN,NaN,NaN,NaN
130,0.0852444748615068,0.06517989292168645,4.71470605528265E-4,0.05732810884309354,0.011534512216648507
131,5.497546017659925E-4,0.03735311063780799,4.576627624650348E-4,0.033714421477574405,0.01051846085387573
132,3.552768102117496E-4,0.02246383973270161,4.4722087607863316E-4,0.017721326398186597,0.009305685613590867
133,3.1627479103024523E-4,0.014254623456832632,4.377312540712578E-4,0.008797787597627288,0.008256084585616703
134,2.8304698186662784E-4,0.009474705544118785,4.2872953994418114E-4,0.004838016795437074,0.007343224935575688
135,2.5372500138423463E-4,0.006472702672020719,4.2002944125245725E-4,0.0037334554800657863,0.006543262828852923
136,2.2760980936450557E-4,0.004486066842502113,4.1154643122476314E-4,0.00359625195060485,0.005837893870688089
137,2.0425161201312878E-4,0.0031453382416505985,4.0324823499627167E-4,0.003534067380917221,0.005213205470908807
138,1.8331674984485016E-4,0.0022561805477678996,3.95127200159205E-4,0.003385103458245559,0.004658554643595721
139,1.6453627718357084E-4,0.0016939192928708564,3.8718828450448487E-4,0.0031659315138542836,0.004165229451238258
140,1.4767960268113404E-4,0.0013653445452657875,3.79438710961244E-4,0.0029143365783471046,0.0037258811047943133
141,1.3254460424252977E-4,0.001190999251117649,3.718835670494425E-4,0.0026570880849981215,0.0033341923074028572
142,1.1895272583089606E-4,0.001105274181918132,3.645249173838533E-4,0.002407835293773037,0.002984697617911657
143,1.0674547546933705E-4,0.0010614989993669565,3.5736151095472937E-4,0.0021739246240526765,0.0026726769896067305
144,9.578212710551914E-5,0.001036775491284247,3.503900144940949E-4,0.001958437134518068,0.0023939280020598766
145,8.593529458971507E-5,0.0010192172019533447,3.4360581902992795E-4,0.001761992937514387,0.0021447233602908586
146,7.70909943474819E-5,0.0010037617639008357,3.37002681401833E-4,0.0015839560487876361,0.0019218606040385367
147,6.914815813237976E-5,9.88608499834843E-4,3.3057368661646043E-4,0.001423211511079421,0.0017224385639594926
148,6.201497853425915E-5,9.733051403659891E-4,3.2431196826767327E-4,0.0012784007990303888,0.0015439313277813547
149,5.5609657764734616E-5,9.578999856237017E-4,3.182103881989547E-4,0.001147722929443651,0.001384070245889339
150,4.985807325905226E-5,9.42571602002784E-4,3.122608977816359E-4,0.0010301852304325332,0.0012408855369362868
151,4.469449664161144E-5,9.274758931668768E-4,3.0645663525835724E-4,9.246103571397458E-4,9.992107065589031E-4
NaN,NaN,NaN,NaN,NaN,NaN
152,0.07653206450882202,0.08753188476469256,4.774469882573181E-4,0.07202302549622441,0.011470362812216426
153,6.22549763521644E-4,0.05107745635307815,4.6181592097540376E-4,0.04038172520333452,0.010521226418738245
154,4.157423763955512E-4,0.030741915357302797,4.4987027339756083E-4,0.020820473846891126,0.009390890249648677
155,3.7473652107218407E-4,0.01954287876855592,4.3905999902319083E-4,0.010002956379035482,0.00840817196460224
156,3.396256759953431E-4,0.013041321883383201,4.2900284690185864E-4,0.0051782314436695925,0.007548352502861938
157,3.0833973541889216E-4,0.008915623683518847,4.1944691633919205E-4,0.004083070142555425,0.006789587839371978
158,2.8015021075929484E-4,0.006153847256352586,4.1019107741506954E-4,0.004194362271516995,0.0061153686044648796
159,2.546217052879529E-4,0.004285974456927022,4.011762910842853E-4,0.004297146023902632,0.005513693900726701
160,2.314509844689623E-4,0.00305473829603057,3.9241528459948413E-4,0.004208088403037123,0.00497545986447811
161,2.1040151024210948E-4,0.0022945720654501778,3.839125192604491E-4,0.003981410406466344,0.004493086815729376
162,1.9126790006791355E-4,0.0018735897807986512,3.756722022071914E-4,0.003693114996219543,0.004059964044472276
