% Model,SOFC - BV-Fick.mph
% Version,COMSOL 6.2.0.339
% Date,"Feb 6 2024, 04:27"
% Table,"Solution 1/Stationary Solver 5, Segregated solver - "
% Iteration number,Error: Current Distribution,"Error: Velocity U_a, Pressure P_a",Error: Mass Fractions,"Error: Velocity U_f, Pressure P_f",Error: Mass Fractions (2)
19,4.627558225975492E-5,3.922941223355326E-4,2.153237422456748E-5,2.3974887317452143E-4,4.740748020567521E-5
20,3.5315368011383374E-5,2.121339462555671E-4,1.792216103037709E-5,1.1651190403305516E-4,3.5618025299150846E-5
NaN,NaN,NaN,NaN,NaN,NaN
21,0.2490970298414867,0.031333757437992674,8.499615331177007E-5,0.03207725605756764,3.609399584690256E-4
22,3.946182035023196E-4,0.01676125660738297,7.150038139628985E-5,0.01809582375589983,2.840361450859991E-4
23,1.970659368259396E-4,0.009116175538875218,6.0193497619066414E-5,0.009062681646046424,2.1117900563690802E-4
24,1.5245966418573164E-4,0.004947538562530301,5.0402550452652355E-5,0.004516497993613853,1.5743240559223725E-4
25,1.1750403876500987E-4,0.0026841533446498767,4.209655958401199E-5,0.0022369563700283413,1.1765996162049205E-4
26,9.028279800516093E-5,0.0014558943296947423,3.509511581609447E-5,0.0011018576414193225,8.813738025645772E-5
27,6.922266556108435E-5,7.88754462122366E-4,2.9234453195530167E-5,5.395190214064325E-4,6.615447905087081E-5
28,5.299896495814584E-5,4.2604790398850263E-4,2.4339541871384374E-5,2.6249358121161766E-4,4.9737986396400834E-5
29,4.054068370988137E-5,2.2882690567531424E-4,2.0262799897636626E-5,1.2718522810247984E-4,3.745678914131179E-5
NaN,NaN,NaN,NaN,NaN,NaN
30,0.18175600787734078,0.034557279733898646,8.584721573323625E-5,0.03505416009841451,3.5348625963945726E-4
31,4.2917026640587803E-4,0.018470848923871373,7.209380031843844E-5,0.019878239518502185,2.7954171113225374E-4
32,2.1345092133597546E-4,0.010053211977444094,6.0654535303063065E-5,0.009965463290668183,2.0829966363360665E-4
33,1.6555147954240167E-4,0.00545399750378162,5.075980047842747E-5,0.004960277800394853,1.5565679326355622E-4
34,1.2795899549355923E-4,0.0029548337253622447,4.237538447523554E-5,0.0024534073763734406,1.1663051645823193E-4
35,9.861106504335923E-5,0.0015987897608913308,3.531466509384846E-5,0.0012061469580407658,8.758124139213533E-5
36,7.582844588642863E-5,8.628978190434249E-4,2.9409000987428268E-5,5.89010684381601E-4,6.590318421731647E-5
37,5.822626377582651E-5,4.6348815448188493E-4,2.4479361763055195E-5,2.857082315110508E-4,4.968385581317918E-5
38,4.467165206001589E-5,2.468866859434652E-4,2.037628948636107E-5,1.3826246483717835E-4,3.752436112096982E-5
39,3.426308820283089E-5,1.2972999994897934E-4,1.6961813272284524E-5,6.809482082161423E-5,2.839186896136109E-5
NaN,NaN,NaN,NaN,NaN,NaN
40,0.1436279376924398,0.038381228401811594,8.1904176400152E-5,0.037707255759738115,3.363614136857462E-4
41,4.664979128853333E-4,0.020490989248428456,6.865964092491735E-5,0.021389575827516993,2.6774233557329686E-4
42,2.274260506451086E-4,0.011161618586148132,5.774282473928984E-5,0.010697038901356573,2.0007557551411707E-4
43,1.7696376921473125E-4,0.006052068082465785,4.829962972638408E-5,0.005315786659948762,1.4991817346812308E-4
44,1.3725209733320902E-4,0.003273000694134685,4.0300214074351416E-5,0.0026272204969024107,1.1264413307257699E-4
45,1.0613453556054904E-4,0.0017653561610661095,3.356684438534035E-5,0.001290702393303792,8.484314158298211E-5
46,8.189528721057555E-5,9.481238261994747E-4,2.7940313538147058E-5,6.299756462548446E-4,6.404169734414949E-5
47,6.309914593569464E-5,5.055207934929987E-4,2.3246021344130125E-5,3.058133995216097E-4,4.843497483357243E-5
48,4.857358834975915E-5,2.663128223933439E-4,1.9341793375646267E-5,1.4886572432287016E-4,3.6699018418282215E-5
49,3.737812083752016E-5,1.3759373447595996E-4,1.6094660646195615E-5,7.48560724486409E-5,2.7856897402961528E-5
NaN,NaN,NaN,NaN,NaN,NaN
50,0.11907544067723672,0.04312607812480061,7.981512870384948E-5,0.03999291101221706,3.2383307904926674E-4
51,5.159695812983288E-4,0.022993842930720737,6.673303107313033E-5,0.023261812524052673,2.593077233841988E-4
52,2.49137862803194E-4,0.012535720658736807,5.606575251829415E-5,0.01176311942619077,1.9440634725105665E-4
53,1.9456880965978924E-4,0.006790545483742835,4.685324200298368E-5,0.00587179529836561,1.461523648183898E-4
54,1.5151587323877783E-4,0.003662174426231274,3.905657731117824E-5,0.002904032996270526,1.1020022368186986E-4
55,1.1763875649419122E-4,0.0019656634954172717,3.250202316813532E-5,0.0014244445892029488,8.330262532006703E-5
56,9.11352926341946E-5,0.0010476576069620206,2.7032523036760968E-5,6.932217354325015E-4,6.310932535910243E-5
57,7.049293697145296E-5,5.5209404946136E-4,2.247403666404253E-5,3.3571033989415554E-4,4.790542771303868E-5
58,5.447124221284058E-5,2.8565901209411755E-4,1.868685897847934E-5,1.6415656010015722E-4,3.643094221374788E-5
59,4.206971871335751E-5,1.434441437685282E-4,1.5539862338030994E-5,8.483249167525928E-5,2.775399483549201E-5
NaN,NaN,NaN,NaN,NaN,NaN
60,0.1019491155109542,0.04905152307224984,7.776189257667008E-5,0.045055960527628995,3.0945778905459024E-4
61,5.761696156217553E-4,0.02610891972736479,6.479494069145717E-5,0.026594269833564065,2.492760498490824E-4
62,2.764669539003129E-4,0.01424513501393085,5.435841143079345E-5,0.013440978814542303,1.8761585059757835E-4
63,2.1682973855842615E-4,0.007703394106960015,4.536693907283682E-5,0.006686197681527303,1.4160433211875422E-4
64,1.696531841509613E-4,0.0041366003139414334,3.7768696385721036E-5,0.0032903035142398274,1.0720545867461485E-4
65,1.3233777866478817E-4,0.002203743991706897,3.139158920587811E-5,0.0016036075830221889,8.13759936089466E-5
66,1.0299435450195944E-4,0.0011606380954671523,2.6079532615020788E-5,7.741540609970957E-4,6.19071915798183E-5
67,8.002012114843663E-5,6.00317900171858E-4,2.1659326116201525E-5,3.7225591801606946E-4,4.7189583107010456E-5
68,6.209969519374348E-5,3.0148080996520154E-4,1.7992146103383213E-5,1.8311455244416868E-4,3.6037073117908986E-5
69,4.816292249873203E-5,1.440196602816094E-4,1.4948795613677774E-5,9.915135139536909E-5,2.7568808109371118E-5
NaN,NaN,NaN,NaN,NaN,NaN
70,0.0893376399961983,0.056635031293744593,7.540972592615738E-5,0.04986907763475863,2.924161862230578E-4
71,6.492222131447653E-4,0.030084322263414655,6.255747888046837E-5,0.02926047386218912,2.3694404373745084E-4
72,3.114941767016366E-4,0.016422583627709514,5.237211775798286E-5,0.014790845276843457,1.791304201795347E-4
73,2.4548653402955224E-4,0.008854015345177378,4.3626301008291845E-5,0.007348292181854183,1.3581392086096402E-4
74,1.9313683605297195E-4,0.004721445550470076,3.625364321357449E-5,0.003604160343593854,1.0329932074849252E-4
75,1.514736752749126E-4,0.0024851890116131337,3.007960781526355E-5,0.0017467338781765912,7.877264119275058E-5
76,1.1849642189323472E-4,0.001283523765411151,2.4947876863005932E-5,8.382673665252179E-4,6.0199517568323666E-5
77,9.251770898897389E-5,6.430897232434545E-4,2.068802795141515E-5,4.0413995125392744E-4,4.609510374144386E-5
78,7.214154016224456E-5,3.0599338791419074E-4,1.7160621481988124E-5,2.0631664253105054E-4,3.536147475874802E-5
79,5.62143030107584E-5,1.3244459708073005E-4,1.4239294493603691E-5,1.232045875749862E-4,2.7176414659309316E-5
NaN,NaN,NaN,NaN,NaN,NaN
80,0.07968508392411075,0.06666056050808368,7.261792017714656E-5,0.05606967731286391,2.721358919612928E-4
81,7.384797593708531E-4,0.03533034954894097,5.990575028552583E-5,0.033910061241061114,2.2173836405930386E-4
82,3.579356246277331E-4,0.019282848146213512,4.9996750884007886E-5,0.017251426561483662,1.6846837897103022E-4
83,2.8369090390514725E-4,0.010338915734076245,4.153093365007575E-5,0.00854879184123344,1.2836492813950715E-4
84,2.2459984951280238E-4,0.005448525557724147,3.4418405941212456E-5,0.004153910304930238,9.81127199292664E-5
85,1.772015769380498E-4,0.002809524471700706,2.848255965086127E-5,0.001983353785338838,7.519910594220443E-5
86,1.3944596817411272E-4,0.0014016502645039948,2.3563179611493082E-5,9.361784790044938E-4,5.777853000922653E-5
87,1.0952970636085219E-4,6.612352765461239E-4,1.94936948714208E-5,4.528134636902572E-4,4.448952477980756E-5
88,8.591942913776738E-5,2.8095927327111294E-4,1.6133501368863855E-5,2.499905789402304E-4,3.432322299211935E-5
89,6.734250648881296E-5,9.701358419257386E-5,1.335906287717719E-5,1.7341007667840438E-4,2.65286890752608E-5
90,5.2764367571766066E-5,4.218201594804135E-5,1.1069316664160284E-5,1.3881822041184941E-4,2.054166857323394E-5
NaN,NaN,NaN,NaN,NaN,NaN
91,0.07208552764891807,0.08044488523302133,6.735276057481029E-5,0.06546800214461776,2.4321402755196386E-4
92,8.421082772460999E-4,0.04255901005984922,5.5155390057219417E-5,0.03986581439494229,1.993356609296173E-4
93,4.1463641291782934E-4,0.023199028949627592,4.5822809111298424E-5,0.020194102599220557,1.522560252615153E-4
94,3.3078046729664574E-4,0.012320690592533436,3.7902297285751786E-5,0.00989229718655438,1.166467292101845E-4
95,2.6381363123070047E-4,0.006364112640951673,3.127657708615067E-5,0.004714683477145296,8.967680691171422E-5
96,2.0967878522352586E-4,0.003165357086855663,2.5774574311894436E-5,0.002190542223503574,6.91434984732338E-5
97,1.6618297324961167E-4,0.0014796677276350994,2.123457245975984E-5,0.0010138207938679407,5.343728325207361E-5
98,1.314092503961843E-4,6.149410119209863E-4,1.749722287076829E-5,5.195917457539238E-4,4.139016654599764E-5
99,1.0375292004567851E-4,2.006259569284244E-4,1.4425689358076666E-5,3.4857762511457505E-4,3.2123681771100875E-5
100,8.183741243888934E-5,1.001927393438261E-4,1.190123871346709E-5,2.8516504984902783E-4,2.4978493309317366E-5
101,6.451931276581594E-5,1.4354570460887892E-4,9.826845779444418E-6,2.419961335494085E-4,1.9456792879163568E-5
NaN,NaN,NaN,NaN,NaN,NaN
102,0.06597749613887602,0.10076719154165323,6.320707217376187E-5,0.07895759445905096,2.1420910766071117E-4
103,9.801646734271237E-4,0.053305655359478184,5.122266772667807E-5,0.04872330008779995,1.7601994230163334E-4
104,5.035002155961637E-4,0.028928368806259673,4.223854065462052E-5,0.024683485587889024,1.3517547474089603E-4
105,4.0505368939556884E-4,0.015070824857444997,3.468726773239535E-5,0.011850966329171214,1.0415883155810055E-4
106,3.259647419884691E-4,0.0074786927927203055,2.84176125265543E-5,0.005422250782865512,8.053513926834692E-5
107,2.612424337506275E-4,0.0034444651708365843,2.3251589163157617E-5,0.00238543313882567,6.247326175902583E-5
108,2.0874783964151044E-4,0.0013745229245396983,1.901950296124034E-5,0.0011255098675413862,4.859691716730071E-5
109,1.6641221549740392E-4,4.0495030001935366E-4,1.5562416709585045E-5,7.56891569801408E-4,3.7888924410468935E-5
110,1.3241724625412567E-4,2.8508852584033505E-4,1.2742681672626128E-5,6.631639215607948E-4,2.96002803847771E-5
111,1.0523136575822472E-4,4.1129099465781485E-4,1.0442925833436633E-5,5.8949332891236E-4,2.317107312038339E-5
112,8.357227007546597E-5,4.4279775852443064E-4,8.567106406529187E-6,5.054260501042082E-4,1.8173116355616206E-5
113,6.635986448256652E-5,4.169982127401177E-4,7.035917200163462E-6,4.209314755168483E-4,1.4280442810525886E-5
NaN,NaN,NaN,NaN,NaN,NaN
114,0.06099829004167359,0.133403421083373,5.7166938903009276E-5,0.10631948524286436,1.7688244528015168E-4
115,0.0011546588655043627,0.07099289987030416,4.55879053414419E-5,0.0665247304341647,1.4535100043349306E-4
116,6.263441081869117E-4,0.03817779870074396,3.7145206843964006E-5,0.033155794041994854,1.1215520909346628E-4
117,5.091003975935831E-4,0.01915918368316634,3.012640480047809E-5,0.015061227971344173,8.684862637013795E-5
118,4.138486498747881E-4,0.008746211859943146,2.4366353530590697E-5,0.0062615590564302995,6.751690052269383E-5
119,3.3493020216579256E-4,0.0033401841803840267,1.9675823619664644E-5,0.002590799510928652,5.2669491323398334E-5
120,2.7009178220401534E-4,8.655048823867564E-4,1.58787306652761E-5,0.0017764463123243588,4.121322166499483E-5
121,2.1722295472085835E-4,8.966941058299419E-4,1.2815922888460027E-5,0.0017487790052432663,3.23364964651723E-5
122,1.743531548874416E-4,0.001262793814865212,1.035008798982257E-5,0.0016461361530043985,2.5431489173141583E-5
123,1.3973768295868767E-4,0.001330701223774004,8.366028584253373E-6,0.00144994041439698,2.0044016637360573E-5
124,1.1189240937915294E-4,0.0012419835540518156,6.769453893864839E-6,0.0012254142148017929,1.5830403362904864E-5
125,8.955832100516048E-5,0.0010907005605334348,5.484159570907805E-6,0.001011155658621571,1.2528008481890926E-5
126,7.168774026433162E-5,9.256423005866732E-4,4.448676968144176E-6,8.231113183202846E-4,9.935329564409394E-6
NaN,NaN,NaN,NaN,NaN,NaN
127,0.01027500369715004,0.0072829955544858,1.5161489968576118E-5,0.022945178776699247,2.3636075010797597E-4
128,0.0014829195353752399,0.004875723487094449,1.5324816565916044E-5,0.0029523543675513066,4.782349446337869E-5
129,3.299428675971353E-5,0.0026042092241107197,1.294958531601094E-5,0.0015703307436880554,3.476696443113908E-5
130,1.5343297811981197E-5,0.0013924934728990227,1.091786396787632E-5,7.318083937605557E-4,2.646103450811493E-5
131,1.28389711276866E-5,7.491030348305495E-4,9.138814226882069E-6,3.5575367598264437E-4,2.0235438071635813E-5
132,1.0648516559012868E-5,4.048657645570342E-4,7.650691157602021E-6,1.7717273854126023E-4,1.552893493536739E-5
133,8.75031538050267E-6,2.1953656311431534E-4,6.382427203516101E-6,8.983403621028388E-5,1.1946289537715739E-5
134,7.12856619755621E-6,1.19255036559603E-4,5.3274155914435585E-6,4.636308215717078E-5,9.204817952480894E-6
135,5.763186418740586E-6,6.478853897063043E-5,4.439296660151606E-6,2.44592928647006E-5,7.098984476889896E-6
136,4.628391250867903E-6,3.513225149251488E-5,3.7017458269043166E-6,1.3299210415799469E-5,5.477236171958967E-6
137,3.6958172562433155E-6,1.89700762680803E-5,3.0843748002519497E-6,7.537392841392252E-6,4.226362273208487E-6
138,2.9366918180299934E-6,1.0168425697546102E-5,2.571735342797364E-6,4.504314098109683E-6,3.2607802505766396E-6
139,2.3237737806449002E-6,5.390274151202752E-6,2.143714877914714E-6,2.8573527062303516E-6,2.515208922882424E-6
140,1.8322599498295014E-6,2.812546436269723E-6,1.7881442328654464E-6,1.919797425860919E-6,1.93955279785141E-6
NaN,NaN,NaN,NaN,NaN,NaN
141,0.40073453181296964,0.02787648169120962,7.054417398648045E-5,0.028890418396924755,3.0631206443004885E-4
142,3.2919984575962403E-4,0.014933719339808704,5.955701471987904E-5,0.016014999656770328,2.4790558909657575E-4
143,1.719377635575635E-4,0.008113139161299056,5.0226919974632136E-5,0.007979997372989642,1.9062264746273695E-4
144,1.3895943176231413E-4,0.00440147610078593,4.210354786438997E-5,0.003969081095785702,1.4703195852639427E-4
145,1.1170126738758521E-4,0.002387876522860346,3.51817759532576E-5,0.001962380652867312,1.1372208775512048E-4
146,8.941016812600043E-5,0.0012952799405721322,2.9333166536675226E-5,9.645967927985778E-4,8.81600163407381E-5
147,7.133407593226866E-5,7.016371603512608E-4,2.4430188061043112E-5,4.7096127214184795E-4,6.84760496557307E-5
148,5.677033804583046E-5,3.787121245050209E-4,2.0331842473900425E-5,2.282827023674434E-4,5.327508828067311E-5
149,4.509514487679224E-5,2.0301371226110845E-4,1.6918009413445232E-5,1.102846031077682E-4,4.150947061238944E-5
NaN,NaN,NaN,NaN,NaN,NaN
150,0.24892988429198007,0.030591259662936385,8.497425754377993E-5,0.031466924623091794,3.3257195063561345E-4
151,3.7200594981073865E-4,0.016385022689658125,7.153889828159026E-5,0.0176018027687031,2.692929733963387E-4
152,2.0672872066141131E-4,0.008905644545129671,6.021076206039889E-5,0.00880077978221212,2.0781678165351702E-4
153,1.6749426200386472E-4,0.004828040199684818,5.040187379404859E-5,0.00437477718021532,1.6087723559537407E-4
154,1.3503276356055904E-4,0.00261439997289269,4.2080964300707105E-5,0.002158890424584733,1.2489013945505358E-4
155,1.0842759838270889E-4,0.0014135070752423812,3.5068206123230785E-5,0.0010577481237292303,9.717960318277512E-5
156,8.679397416402186E-5,7.617142100576382E-4,2.9199687990890457E-5,5.140226145511529E-4,7.576821948271576E-5
157,6.931344613799783E-5,4.0787513159722534E-4,2.4299746286508935E-5,2.478936445973785E-4,5.9176431826136824E-5
158,5.525724184108844E-5,2.159915565036283E-4,2.022039694154116E-5,1.1980286306169255E-4,4.6288787053442955E-5
NaN,NaN,NaN,NaN,NaN,NaN
159,0.18158253935877752,0.033704511775259634,8.673144725399603E-5,0.03451759040196151,3.279675531944573E-4
160,4.052049810641103E-4,0.018044715588072423,7.290165759805259E-5,0.019379784125085103,2.668119548260343E-4
161,2.262146172499754E-4,0.009813056415859828,6.131155827431223E-5,0.009693023364822024,2.0658539729434262E-4
162,1.8397921062845337E-4,0.005316251512526938,5.1288184595182985E-5,0.004811953867330847,1.604403757404389E-4
163,1.4888222308153068E-4,0.0028731852819496523,4.279685713571116E-5,0.0023699519730314925,1.2495560316225292E-4
164,1.1998857333020527E-4,0.001548124484296147,3.56482567121436E-5,0.0011575231145514585,9.755870576507262E-5
165,9.640682647875735E-5,8.297328230985135E-4,2.9671048832047128E-5,5.599787731053887E-4,7.632578438105045E-5
166,7.727842377358826E-5,4.4055899724242744E-4,2.4683937724491316E-5,2.687888615677752E-4,5.981606690269318E-5
167,6.18374642501371E-5,2.3023461983256568E-4,2.0534829705762764E-5,1.301406896269352E-4,4.6952294447734546E-5
168,4.942359528708011E-5,1.1715917772588E-4,1.708383566917243E-5,6.754092900150613E-5,3.6909630379409664E-5
NaN,NaN,NaN,NaN,NaN,NaN
169,0.1434488740685871,0.037400798598349654,8.307503850367536E-5,0.0373940749284275,3.111711887030496E-4
170,4.37531504811361E-4,0.02001157513607758,6.972410060283804E-5,0.021028495931588245,2.547493012324951E-4
171,2.4059009460177002E-4,0.010889772021654025,5.861251846196762E-5,0.010494722347864013,1.9787214327291437E-4
172,1.964403076706588E-4,0.0058947236091010345,4.900200559172308E-5,0.005198543212742777,1.542002391689047E-4
173,1.5965385027352078E-4,0.0031784337178341767,4.086323705810128E-5,0.002555322853804174,1.2052700851532258E-4
174,1.2924080170084384E-4,0.0017055142605374464,3.401504991401536E-5,0.0012449653471957387,9.444207243040892E-5
175,1.042974416438848E-4,9.07974671215508E-4,2.829452842348973E-5,6.006309951581838E-4,7.416497739490004E-5
176,8.397047172833071E-5,4.769965706665525E-4,2.3524349455685686E-5,2.8813515401177514E-4,5.835211783249917E-5
177,6.748652776136691E-5,2.4504111598025035E-4,1.9559128662744572E-5,1.4110325896586176E-4,4.598865311373855E-5
178,5.417174856787514E-5,1.2116799961057305E-4,1.6263311528345905E-5,7.65126069328723E-5,3.630097029948478E-5
NaN,NaN,NaN,NaN,NaN,NaN
179,0.11888982818867135,0.04199537183834585,8.121110551219911E-5,0.0395280887755254,2.9983189535680657E-4
180,4.816400640180048E-4,0.022456673264862368,6.800593674955551E-5,0.022571093831719992,2.4677806297630864E-4
181,2.638217872154323E-4,0.012228430931550469,5.710656023384178E-5,0.011363260594738524,1.9245605807768863E-4
182,2.1642530367998506E-4,0.006610252132488123,4.76932831590461E-5,0.00564706710533722,1.5057379831466278E-4
183,1.767673387914446E-4,0.0035515163063256448,3.9728909345328675E-5,0.002775521695884493,1.1817822081225335E-4
184,1.4380410394250053E-4,0.0018935651575616706,3.303577915009859E-5,0.0013492043391781655,9.300382138178433E-5
185,1.1662492822292157E-4,9.975564602914184E-4,2.7453069652962986E-5,6.489008142816178E-4,7.336072161345348E-5
186,9.435471010724088E-5,5.15184244784968E-4,2.280294759240408E-5,3.1167234448294925E-4,5.7980813790847884E-5
187,7.61969420129571E-5,2.5722333498295495E-4,1.894222332522551E-5,1.561713350822499E-4,4.5905206735307904E-5
188,6.145259105556364E-5,1.2094843729941796E-4,1.5736624171391493E-5,9.068239684982577E-5,3.640195648435197E-5
NaN,NaN,NaN,NaN,NaN,NaN
189,0.10175440697269393,0.047747579018878,7.941059878069556E-5,0.04420802929030257,2.87210239718539E-4
190,5.351106688573943E-4,0.025515964934222087,6.630451553922122E-5,0.02571835597292114,2.3770803285089046E-4
191,2.932332913150026E-4,0.013901866398314448,5.55922763234618E-5,0.01300257441218139,1.8621280976020786E-4
192,2.418131738469657E-4,0.00749782868688683,4.636151914211151E-5,0.006453017716016889,1.4635714261274527E-4
193,1.9861105203155123E-4,0.004006469116085329,3.8562239677785954E-5,0.0031553238616310302,1.1542105352280024E-4
194,1.62487706406056E-4,0.0021154422193520213,3.20189608616965E-5,0.0015203776342067876,9.128363383424636E-5
195,1.325180220836524E-4,0.001096430264602597,2.657106671512038E-5,7.226939706685533E-4,7.236664999705896E-5
196,1.078067616908653E-4,5.509174736851574E-4,2.2040771797677633E-5,3.4491273601284367E-4,5.74878056750867E-5
197,8.753629584614291E-5,2.620625589518125E-4,1.828533233018031E-5,1.7836699209953637E-4,4.575022054046069E-5
198,7.097731739493478E-5,1.1228705406802469E-4,1.517174341759014E-5,1.1423396529877105E-4,3.646767915930625E-5
NaN,NaN,NaN,NaN,NaN,NaN
199,0.08912988802654642,0.055144213668135655,7.736360873985861E-5,0.04981771914552801,2.72410475463041E-4
200,5.995653885431708E-4,0.02945081572700206,6.435108371937069E-5,0.02876300926627524,2.2671100989851613E-4
201,3.306896294470482E-4,0.016049494465232673,5.383775903103429E-5,0.014417085261145463,1.7847657268376283E-4
